LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1679957318.105687,834609.000,2465,1,TH,1,100,34.076
1679957318.238687,834742.000,2482,1,TH,1,100,34.061
1679957318.371687,834875.000,2516,1,TH,1,100,34.061
1679957318.505687,835009.000,2534,1,TH,1,100,34.037
1679957318.638687,835142.000,2551,1,TH,1,100,34.037
1679957318.771687,835275.000,2574,2,TH,1,100,34.064
1679957318.904687,835408.000,2574,2,TH,1,100,34.063
1679957319.038187,835541.500,2592,2,TH,1,100,34.136
1679957319.171687,835675.000,2592,2,TH,1,100,34.136
1679957319.304687,835808.000,2608,1,TH,1,100,34.042
1679957319.438687,835942.000,2626,1,TH,1,100,34.034
1679957319.571687,836075.000,2644,1,TH,1,100,34.162
1679957319.705687,836209.000,2676,1,TH,1,100,34.162
1679957319.838687,836342.000,2693,1,TH,1,100,34.044
1679957319.971687,836475.000,2709,1,TH,1,100,34.051
1679957320.105687,836609.000,2743,1,TH,1,100,34.090
1679957320.238688,836742.000,2760,1,TH,1,100,34.090
1679957320.371687,836875.000,2776,1,TH,1,100,34.165
1679957320.505687,837009.000,2810,1,TH,1,100,34.165
1679957320.638688,837142.000,2827,1,TH,1,100,34.080
1679957320.771688,837275.000,2844,1,TH,1,100,34.073
1679957320.904688,837408.000,2875,1,TH,1,100,34.121
1679957321.038688,837542.000,2892,1,TH,1,100,34.121
1679957321.171688,837675.000,2909,1,TH,1,100,34.102
1679957321.304688,837808.000,2926,1,TH,1,100,34.102
1679957321.438688,837942.000,2960,1,TH,1,100,34.090
1679957321.571688,838075.000,2976,1,TH,1,100,34.105
1679957321.704688,838208.000,2993,1,TH,1,100,34.114
1679957321.838688,838342.000,3027,1,TH,1,100,34.107
1679957321.971688,838475.000,3043,1,TH,1,100,34.155
1679957322.104688,838608.000,3061,1,TH,1,100,34.155
1679957322.238688,838742.000,3092,1,TH,1,100,34.056
1679957322.371688,838875.000,3108,1,TH,1,100,34.056
1679957322.504688,839008.000,3128,1,TH,1,100,34.145
1679957322.638688,839142.000,3159,1,TH,1,100,34.138
1679957322.771688,839275.000,3176,1,TH,1,100,34.136
1679957322.904688,839408.000,3193,1,TH,1,100,34.136
1679957323.037688,839541.000,3225,1,TH,1,100,34.087
1679957323.171688,839675.000,3241,1,TH,1,100,34.088
1679957323.304688,839808.000,3258,1,TH,1,100,34.037
1679957323.437689,839941.000,3292,1,TH,1,100,34.037
1679957323.571688,840075.000,3308,1,TH,1,100,34.018
1679957323.704689,840208.000,3327,1,TH,1,100,34.018
1679957323.837689,840341.000,3344,1,TH,1,100,34.039
1679957323.971689,840475.000,3375,1,TH,1,100,34.039
1679957324.104689,840608.000,3398,1,TH,1,100,34.109
1679957324.238689,840742.000,3414,1,TH,1,100,34.109
1679957324.371689,840875.000,3446,1,TH,1,100,34.114
1679957324.504689,841008.000,3465,1,TH,1,100,34.114
1679957324.637689,841141.000,3481,1,TH,1,100,34.095
1679957324.771689,841275.000,3513,1,TH,1,100,34.095
1679957324.904689,841408.000,3530,1,TH,1,100,34.088
1679957325.037689,841541.000,3546,1,TH,1,100,34.088
1679957325.171689,841675.000,3578,1,TH,1,100,34.018
1679957325.304689,841808.000,3595,1,TH,1,100,34.025
1679957325.437689,841941.000,3614,1,TH,1,100,34.160
1679957325.571689,842075.000,3647,1,TH,1,100,34.153
1679957325.704689,842208.000,3665,1,TH,1,100,34.020
1679957325.837689,842341.000,3681,1,TH,1,100,34.020
1679957325.971689,842475.000,3698,1,TH,1,100,34.073
1679957326.104689,842608.000,3730,1,TH,1,100,34.073
1679957326.237689,842741.000,3746,1,TH,1,100,34.129
1679957326.371689,842875.000,3763,1,TH,1,100,34.128
1679957326.504689,843008.000,3797,1,TH,1,100,34.157
1679957326.637690,843141.000,3813,1,TH,1,100,34.157
1679957326.770689,843274.000,3831,1,TH,1,100,34.100
1679957326.904690,843408.000,3862,1,TH,1,100,34.100
1679957327.037690,843541.000,3878,1,TH,1,100,34.018
1679957327.170690,843674.000,3898,1,TH,1,100,34.018
1679957327.304690,843808.000,3929,1,TH,1,100,34.083
1679957327.437690,843941.000,3946,1,TH,1,100,34.083
1679957327.570690,844074.000,3965,1,TH,1,100,34.157
1679957327.704690,844208.000,3997,1,TH,1,100,34.157
1679957327.837690,844341.000,4013,1,TH,1,100,34.059
1679957327.970690,844474.000,4030,1,TH,1,100,34.059
1679957328.104690,844608.000,4047,1,TH,1,100,34.153
1679957328.237690,844741.000,4078,1,TH,1,100,34.153
1679957328.370690,844874.000,4095,1,TH,1,100,34.145
1679957328.504690,845008.000,4114,1,TH,1,100,34.145
1679957328.637690,845141.000,4145,1,TH,1,100,34.066
1679957328.770690,845274.000,4165,1,TH,1,100,34.066
1679957328.904690,845408.000,4181,1,TH,1,100,34.018
1679957329.037690,845541.000,4213,1,TH,1,100,34.018
1679957329.170690,845674.000,4235,1,TH,1,100,34.071
1679957329.304690,845808.000,4251,1,TH,1,100,34.071
1679957329.437690,845941.000,4285,1,TH,1,100,34.071
1679957329.570690,846074.000,4302,1,TH,1,100,34.071
1679957329.704690,846208.000,4318,1,TH,1,100,34.104
1679957329.837691,846341.000,4338,1,TH,1,100,34.104
1679957329.970690,846474.000,4369,1,TH,1,100,34.126
1679957330.103691,846607.000,4386,1,TH,1,100,34.126
1679957330.237691,846741.000,4403,1,TH,1,100,34.066
1679957330.370691,846874.000,4435,1,TH,1,100,34.073
1679957330.503691,847007.000,4453,1,TH,1,100,34.039
1679957330.637691,847141.000,4472,1,TH,1,100,34.039
1679957330.770691,847274.000,4504,1,TH,1,100,34.167
1679957330.903691,847407.000,4520,1,TH,1,100,34.167
1679957331.037691,847541.000,4537,1,TH,1,100,34.153
1679957331.170691,847674.000,4569,1,TH,1,100,34.153
1679957331.303691,847807.000,4585,1,TH,1,100,34.169
1679957331.437691,847941.000,4603,1,TH,1,100,34.162
1679957331.570691,848074.000,4636,1,TH,1,100,34.068
1679957331.703691,848207.000,4653,1,TH,1,100,34.068
1679957331.837691,848341.000,4670,1,TH,1,100,34.143
1679957331.970691,848474.000,4686,1,TH,1,100,34.143
1679957332.103691,848607.000,4718,1,TH,1,100,34.157
1679957332.237691,848741.000,4735,1,TH,1,100,34.157
1679957332.370691,848874.000,4751,1,TH,1,100,34.073
1679957332.503691,849007.000,4787,1,TH,1,100,34.073
1679957332.637691,849141.000,4804,1,TH,1,100,34.126
1679957332.770691,849274.000,4821,1,TH,1,100,34.126
1679957332.903692,849407.000,4852,1,TH,1,100,34.066
1679957333.037692,849541.000,4869,1,TH,1,100,34.066
1679957333.170692,849674.000,4886,1,TH,1,100,34.056
1679957333.303692,849807.000,4919,1,TH,1,100,34.056
1679957333.437692,849941.000,4937,1,TH,1,100,34.068
1679957333.570692,850074.000,4955,1,TH,1,100,34.068
1679957333.703692,850207.000,4987,1,TH,1,100,34.104
1679957333.837692,850341.000,5004,1,TH,1,100,34.104
1679957333.970692,850474.000,5020,1,TH,1,100,34.027
1679957334.103692,850607.000,5038,1,TH,1,100,34.027
1679957334.236692,850740.000,5071,1,TH,1,100,34.126
1679957334.370692,850874.000,5092,1,TH,1,100,34.126
1679957334.503692,851007.000,5112,1,TH,1,100,34.104
1679957334.636692,851140.000,5143,1,TH,1,100,34.104
1679957334.770692,851274.000,5160,1,TH,1,100,34.121
1679957334.903692,851407.000,5177,1,TH,1,100,34.129
1679957335.036692,851540.000,5209,1,TH,1,100,34.097
1679957335.170692,851674.000,5225,1,TH,1,100,34.097
1679957335.303692,851807.000,5242,1,TH,1,100,34.167
1679957335.436692,851940.000,5276,1,TH,1,100,34.167
1679957335.570692,852074.000,5292,1,TH,1,100,34.138
1679957335.703692,852207.000,5309,1,TH,1,100,34.131
1679957335.836693,852340.000,5341,1,TH,1,100,34.097
1679957335.970693,852474.000,5359,1,TH,1,100,34.104
1679957336.103693,852607.000,5377,1,TH,1,100,34.114
1679957336.236693,852740.000,5408,1,TH,1,100,34.114
1679957336.370693,852874.000,5425,1,TH,1,100,34.150
1679957336.503693,853007.000,5444,1,TH,1,100,34.150
1679957336.636693,853140.000,5460,1,TH,1,100,34.104
1679957336.769693,853273.000,5492,1,TH,1,100,34.104
1679957336.903693,853407.000,5511,1,TH,1,100,34.155
1679957337.036693,853540.000,5527,1,TH,1,100,34.155
1679957337.170693,853674.000,5559,1,TH,1,100,34.136
1679957337.303693,853807.000,5576,1,TH,1,100,34.136
1679957337.436693,853940.000,5593,1,TH,1,100,34.126
1679957337.569693,854073.000,5626,1,TH,1,100,34.126
1679957337.703693,854207.000,5645,1,TH,1,100,34.174
1679957337.836693,854340.000,5662,1,TH,1,100,34.174
1679957337.969693,854473.000,5693,1,TH,1,100,34.075
1679957338.103693,854607.000,5711,1,TH,1,100,34.076
1679957338.236693,854740.000,5727,1,TH,1,100,34.054
1679957338.369693,854873.000,5759,1,TH,1,100,34.054
1679957338.503693,855007.000,5778,1,TH,1,100,34.083
1679957338.636693,855140.000,5794,1,TH,1,100,34.083
1679957338.769693,855273.000,5828,1,TH,1,100,34.056
1679957338.903693,855407.000,5845,1,TH,1,100,34.056
1679957339.036694,855540.000,5861,1,TH,1,100,34.191
1679957339.169693,855673.000,5879,1,TH,1,100,34.191
1679957339.303694,855807.000,5910,1,TH,1,100,34.100
1679957339.436694,855940.000,5934,1,TH,1,100,34.107
1679957339.569694,856073.000,5951,1,TH,1,100,34.145
1679957339.703694,856207.000,5967,1,TH,1,100,34.138
1679957339.836694,856340.000,5999,1,TH,1,100,34.076
1679957339.969694,856473.000,6016,1,TH,1,100,34.076
1679957340.102694,856606.000,6033,1,TH,1,100,34.092
1679957340.236694,856740.000,6064,1,TH,1,100,34.092
1679957340.369694,856873.000,6081,1,TH,1,100,34.138
1679957340.502694,857006.000,6100,1,TH,1,100,34.138
1679957340.636694,857140.000,6131,1,TH,1,100,34.092
1679957340.769694,857273.000,6149,1,TH,1,100,34.092
1679957340.902694,857406.000,6167,1,TH,1,100,34.112
1679957341.036694,857540.000,6199,1,TH,1,100,34.119
1679957341.169694,857673.000,6216,1,TH,1,100,34.126
1679957341.302694,857806.000,6232,1,TH,1,100,34.119
1679957341.436694,857940.000,6266,1,TH,1,100,34.095
1679957341.569694,858073.000,6283,1,TH,1,100,34.102
1679957341.702694,858206.000,6299,1,TH,1,100,34.059
1679957341.836694,858340.000,6317,1,TH,1,100,34.059
1679957341.969694,858473.000,6348,1,TH,1,100,34.119
1679957342.102695,858606.000,6365,1,TH,1,100,34.112
1679957342.236695,858740.000,6382,1,TH,1,100,34.150
1679957342.369694,858873.000,6414,1,TH,1,100,34.150
1679957342.502695,859006.000,6432,1,TH,1,100,34.121
1679957342.636695,859140.000,6449,1,TH,1,100,34.121
1679957342.769695,859273.000,6481,1,TH,1,100,34.059
1679957342.902695,859406.000,6497,1,TH,1,100,34.059
1679957343.035695,859539.000,6514,1,TH,1,100,34.039
1679957343.169695,859673.000,6548,1,TH,1,100,34.047
1679957343.302695,859806.000,6564,1,TH,1,100,34.104
1679957343.435695,859939.000,6582,1,TH,1,100,34.097
1679957343.569695,860073.000,6615,1,TH,1,100,34.131
1679957343.702695,860206.000,6631,1,TH,1,100,34.138
1679957343.835695,860339.000,6649,1,TH,1,100,34.109
1679957343.969695,860473.000,6665,1,TH,1,100,34.102
1679957344.102695,860606.000,6697,1,TH,1,100,34.061
1679957344.236695,860740.000,6714,1,TH,1,100,34.068
1679957344.369695,860873.000,6730,1,TH,1,100,34.124
1679957344.502695,861006.000,6769,1,TH,1,100,34.117
1679957344.635695,861139.000,6786,1,TH,1,100,34.129
1679957344.769695,861273.000,6803,1,TH,1,100,34.129
1679957344.902695,861406.000,6822,1,TH,1,100,34.051
1679957345.035696,861539.000,6854,1,TH,1,100,34.059
1679957345.169695,861673.000,6870,1,TH,1,100,34.095
1679957345.302696,861806.000,6887,1,TH,1,100,34.095
1679957345.435696,861939.000,6921,1,TH,1,100,34.104
1679957345.569696,862073.000,6939,1,TH,1,100,34.104
1679957345.702696,862206.000,6956,1,TH,1,100,34.059
1679957345.835696,862339.000,6988,1,TH,1,100,34.051
1679957345.969696,862473.000,7004,1,TH,1,100,34.145
1679957346.102696,862606.000,7022,1,TH,1,100,34.153
1679957346.235696,862739.000,7053,1,TH,1,100,34.092
1679957346.368696,862872.000,7069,1,TH,1,100,34.092
1679957346.502696,863006.000,7091,1,TH,1,100,34.119
1679957346.635696,863139.000,7122,1,TH,1,100,34.119
1679957346.769696,863273.000,7139,1,TH,1,100,34.068
1679957346.902696,863406.000,7156,1,TH,1,100,34.068
1679957347.035696,863539.000,7188,1,TH,1,100,34.080
1679957347.169696,863673.000,7204,1,TH,1,100,34.080
1679957347.302696,863806.000,7221,1,TH,1,100,34.080
1679957347.435696,863939.000,7238,1,TH,1,100,34.080
1679957347.568696,864072.000,7271,1,TH,1,100,34.131
1679957347.702696,864206.000,7288,1,TH,1,100,34.131
1679957347.835696,864339.000,7305,1,TH,1,100,34.177
1679957347.968696,864472.000,7336,1,TH,1,100,34.177
1679957348.102696,864606.000,7354,1,TH,1,100,34.148
1679957348.235697,864739.000,7370,1,TH,1,100,34.148
1679957348.368696,864872.000,7404,1,TH,1,100,34.133
1679957348.502697,865006.000,7423,1,TH,1,100,34.133
1679957348.635697,865139.000,7439,1,TH,1,100,34.114
1679957348.768697,865272.000,7471,1,TH,1,100,34.114
1679957348.902697,865406.000,7488,1,TH,1,100,34.167
1679957349.035697,865539.000,7504,1,TH,1,100,34.167
1679957349.168697,865672.000,7536,1,TH,1,100,34.119
1679957349.302697,865806.000,7555,1,TH,1,100,34.119
1679957349.435697,865939.000,7572,1,TH,1,100,34.206
1679957349.568697,866072.000,7591,1,TH,1,100,34.206
1679957349.702697,866206.000,7613,1,TH,1,100,34.189
1679957349.835697,866339.000,7645,1,TH,1,100,34.189
1679957349.968697,866472.000,7661,1,TH,1,100,34.179
1679957350.101697,866605.000,7681,1,TH,1,100,34.179
1679957350.235697,866739.000,7712,1,TH,1,100,34.165
1679957350.368697,866872.000,7728,1,TH,1,100,34.165
1679957350.501697,867005.000,7748,1,TH,1,100,34.071
1679957350.635697,867139.000,7779,1,TH,1,100,34.071
1679957350.768697,867272.000,7796,1,TH,1,100,34.068
1679957350.901697,867405.000,7813,1,TH,1,100,34.068
1679957351.035697,867539.000,7831,1,TH,1,100,34.129
1679957351.168697,867672.000,7863,1,TH,1,100,34.129
1679957351.301697,867805.000,7880,1,TH,1,100,34.165
1679957351.435698,867939.000,7897,1,TH,1,100,34.165
1679957351.568697,868072.000,7930,1,TH,1,100,34.037
1679957351.701698,868205.000,7947,1,TH,1,100,34.037
1679957351.835698,868339.000,7966,1,TH,1,100,34.145
1679957351.968698,868472.000,7997,1,TH,1,100,34.145
1679957352.101698,868605.000,8015,1,TH,1,100,34.083
1679957352.235698,868739.000,8031,1,TH,1,100,34.083
1679957352.368698,868872.000,8063,1,TH,1,100,34.143
1679957352.501698,869005.000,8082,1,TH,1,100,34.143
1679957352.635698,869139.000,8100,1,TH,1,100,34.037
1679957352.768698,869272.000,8132,1,TH,1,100,34.044
1679957352.901698,869405.000,8149,1,TH,1,100,34.102
1679957353.035698,869539.000,8165,1,TH,1,100,34.095
1679957353.168698,869672.000,8183,1,TH,1,100,34.174
1679957353.301698,869805.000,8214,1,TH,1,100,34.182
1679957353.434698,869938.000,8233,1,TH,1,100,34.129
1679957353.568698,870072.000,8252,1,TH,1,100,34.129
1679957353.701698,870205.000,8284,1,TH,1,100,34.100
1679957353.834698,870338.000,8300,1,TH,1,100,34.100
1679957353.968698,870472.000,8317,1,TH,1,100,34.165
1679957354.101698,870605.000,8349,1,TH,1,100,34.172
1679957354.234698,870738.000,8367,1,TH,1,100,34.158
1679957354.368698,870872.000,8384,1,TH,1,100,34.158
1679957354.501698,871005.000,8418,1,TH,1,100,34.165
1679957354.634699,871138.000,8434,1,TH,1,100,34.165
1679957354.768698,871272.000,8457,1,TH,1,100,34.121
1679957354.901699,871405.000,8488,1,TH,1,100,34.129
1679957355.034699,871538.000,8504,1,TH,1,100,34.105
1679957355.168699,871672.000,8524,1,TH,1,100,34.105
1679957355.301699,871805.000,8540,1,TH,1,100,34.203
1679957355.434699,871938.000,8574,1,TH,1,100,34.203
1679957355.568699,872072.000,8591,1,TH,1,100,34.177
1679957355.701699,872205.000,8607,1,TH,1,100,34.177
1679957355.834699,872338.000,8639,1,TH,1,100,34.174
1679957355.968699,872472.000,8656,1,TH,1,100,34.182
1679957356.101699,872605.000,8673,1,TH,1,100,34.235
1679957356.234699,872738.000,8704,1,TH,1,100,34.235
1679957356.368699,872872.000,8721,1,TH,1,100,34.206
1679957356.501699,873005.000,8740,1,TH,1,100,34.206
1679957356.634699,873138.000,8771,1,TH,1,100,34.162
1679957356.768699,873272.000,8789,1,TH,1,100,34.162
1679957356.901699,873405.000,8805,1,TH,1,100,34.211
1679957357.034699,873538.000,8839,1,TH,1,100,34.211
1679957357.167699,873671.000,8856,1,TH,1,100,34.225
1679957357.301699,873805.000,8872,1,TH,1,100,34.232
1679957357.434700,873938.000,8890,1,TH,1,100,34.225
1679957357.567699,874071.000,8923,1,TH,1,100,34.225
1679957357.701699,874205.000,8939,1,TH,1,100,34.232
1679957357.834700,874338.000,8959,1,TH,1,100,34.232
1679957357.967700,874471.000,8990,1,TH,1,100,34.124
1679957358.101700,874605.000,9007,1,TH,1,100,34.124
1679957358.234700,874738.000,9024,1,TH,1,100,34.235
1679957358.367700,874871.000,9056,1,TH,1,100,34.235
1679957358.501700,875005.000,9074,1,TH,1,100,34.189
1679957358.634700,875138.000,9093,1,TH,1,100,34.189
1679957358.767700,875271.000,9125,1,TH,1,100,34.223
1679957358.901700,875405.000,9141,1,TH,1,100,34.230
1679957359.034700,875538.000,9158,1,TH,1,100,34.235
1679957359.167700,875671.000,9190,1,TH,1,100,34.235
1679957359.301700,875805.000,9206,1,TH,1,100,34.230
1679957359.434700,875938.000,9224,1,TH,1,100,34.230
1679957359.567700,876071.000,9257,1,TH,1,100,34.218
1679957359.700700,876204.000,9273,1,TH,1,100,34.218
1679957359.834700,876338.000,9291,1,TH,1,100,34.196
1679957359.967700,876471.000,9312,1,TH,1,100,34.196
1679957360.100700,876604.000,9344,1,TH,1,100,34.218
1679957360.234700,876738.000,9361,1,TH,1,100,34.218
1679957360.367700,876871.000,9377,1,TH,1,100,34.213
1679957360.501700,877005.000,9413,1,TH,1,100,34.220
1679957360.634701,877138.000,9430,1,TH,1,100,34.196
1679957360.767700,877271.000,9447,1,TH,1,100,34.196
1679957360.900701,877404.000,9478,1,TH,1,100,34.259
1679957361.034701,877538.000,9495,1,TH,1,100,34.259
1679957361.167701,877671.000,9512,1,TH,1,100,34.201
1679957361.300701,877804.000,9543,1,TH,1,100,34.201
1679957361.434701,877938.000,9561,1,TH,1,100,34.228
1679957361.567701,878071.000,9579,1,TH,1,100,34.228
1679957361.700701,878204.000,9611,1,TH,1,100,34.208
1679957361.834701,878338.000,9628,1,TH,1,100,34.208
1679957361.967701,878471.000,9644,1,TH,1,100,34.201
1679957362.100701,878604.000,9662,1,TH,1,100,34.208
1679957362.234701,878738.000,9695,1,TH,1,100,34.228
1679957362.367701,878871.000,9711,1,TH,1,100,34.228
1679957362.501701,879005.000,9731,1,TH,1,100,34.225
1679957362.634701,879138.000,9762,1,TH,1,100,34.225
1679957362.767701,879271.000,9779,1,TH,1,100,34.290
1679957362.900701,879404.000,9796,1,TH,1,100,34.290
1679957363.034701,879538.000,9828,1,TH,1,100,34.232
1679957363.167701,879671.000,9844,1,TH,1,100,34.232
1679957363.300701,879804.000,9861,1,TH,1,100,34.269
1679957363.433701,879937.000,9897,1,TH,1,100,34.269
1679957363.567701,880071.000,9913,1,TH,1,100,34.283
1679957363.700701,880204.000,9930,1,TH,1,100,34.290
1679957363.833701,880337.000,9962,1,TH,1,100,34.264
1679957363.967701,880471.000,9978,1,TH,1,100,34.264
1679957364.100702,880604.000,9998,1,TH,1,100,34.223
1679957364.233702,880737.000,10014,1,TH,1,100,34.223
1679957364.367702,880871.000,10046,1,TH,1,100,34.290
1679957364.500702,881004.000,10065,1,TH,1,100,34.290
1679957364.633702,881137.000,10081,1,TH,1,100,34.271
1679957364.767702,881271.000,10113,1,TH,1,100,34.271
1679957364.900702,881404.000,10130,1,TH,1,100,34.266
1679957365.033702,881537.000,10151,1,TH,1,100,34.274
1679957365.167702,881671.000,10183,1,TH,1,100,34.237
1679957365.300702,881804.000,10200,1,TH,1,100,34.237
1679957365.433702,881937.000,10217,1,TH,1,100,34.257
1679957365.567702,882071.000,10250,1,TH,1,100,34.257
1679957365.700702,882204.000,10269,1,TH,1,100,34.341
1679957365.833702,882337.000,10286,1,TH,1,100,34.341
1679957365.967702,882471.000,10317,1,TH,1,100,34.300
1679957366.100702,882604.000,10335,1,TH,1,100,34.300
1679957366.233702,882737.000,10351,1,TH,1,100,34.298
1679957366.366702,882870.000,10368,1,TH,1,100,34.298
1679957366.500702,883004.000,10402,1,TH,1,100,34.300
1679957366.633702,883137.000,10418,1,TH,1,100,34.307
1679957366.766702,883270.000,10436,1,TH,1,100,34.240
1679957366.900702,883404.000,10467,1,TH,1,100,34.240
1679957367.033703,883537.000,10483,1,TH,1,100,34.326
1679957367.166703,883670.000,10501,1,TH,1,100,34.326
1679957367.300703,883804.000,10532,1,TH,1,100,34.334
1679957367.433703,883937.000,10551,1,TH,1,100,34.334
1679957367.566703,884070.000,10570,1,TH,1,100,34.326
1679957367.700703,884204.000,10602,1,TH,1,100,34.334
1679957367.833703,884337.000,10618,1,TH,1,100,34.312
1679957367.966703,884470.000,10635,1,TH,1,100,34.312
1679957368.100703,884604.000,10667,1,TH,1,100,34.290
1679957368.233703,884737.000,10683,1,TH,1,100,34.290
1679957368.366703,884870.000,10700,1,TH,1,100,34.315
1679957368.500703,885004.000,10719,1,TH,1,100,34.315
1679957368.633703,885137.000,10752,1,TH,1,100,34.322
1679957368.766703,885270.000,10770,1,TH,1,100,34.322
1679957368.900703,885404.000,10786,1,TH,1,100,34.387
1679957369.033703,885537.000,10818,1,TH,1,100,34.394
1679957369.166703,885670.000,10835,1,TH,1,100,34.262
1679957369.300703,885804.000,10851,1,TH,1,100,34.262
1679957369.433703,885937.000,10885,1,TH,1,100,34.327
1679957369.566703,886070.000,10902,1,TH,1,100,34.327
1679957369.700703,886204.000,10918,1,TH,1,100,34.406
1679957369.833704,886337.000,10950,1,TH,1,100,34.406
1679957369.966703,886470.000,10967,1,TH,1,100,34.288
1679957370.099704,886603.000,10989,1,TH,1,100,34.288
1679957370.233704,886737.000,11006,1,TH,1,100,34.269
1679957370.366704,886870.000,11040,1,TH,1,100,34.269
1679957370.499704,887003.000,11058,1,TH,1,100,34.336
1679957370.633704,887137.000,11075,1,TH,1,100,34.343
1679957370.766704,887270.000,11109,1,TH,1,100,34.269
1679957370.899704,887403.000,11125,1,TH,1,100,34.269
1679957371.033704,887537.000,11142,1,TH,1,100,34.319
1679957371.166704,887670.000,11174,1,TH,1,100,34.319
1679957371.299704,887803.000,11190,1,TH,1,100,34.327
1679957371.433704,887937.000,11208,1,TH,1,100,34.327
1679957371.566704,888070.000,11241,1,TH,1,100,34.411
1679957371.699704,888203.000,11257,1,TH,1,100,34.411
1679957371.833704,888337.000,11275,1,TH,1,100,34.367
1679957371.966704,888470.000,11306,1,TH,1,100,34.367
1679957372.099704,888603.000,11323,1,TH,1,100,34.307
1679957372.233704,888737.000,11340,1,TH,1,100,34.315
1679957372.366704,888870.000,11356,1,TH,1,100,34.360
1679957372.499704,889003.000,11390,1,TH,1,100,34.360
1679957372.633704,889137.000,11407,1,TH,1,100,34.363
1679957372.766704,889270.000,11424,1,TH,1,100,34.363
1679957372.899704,889403.000,11455,1,TH,1,100,34.392
1679957373.032704,889536.000,11472,1,TH,1,100,34.392
1679957373.166704,889670.000,11491,1,TH,1,100,34.344
1679957373.299705,889803.000,11522,1,TH,1,100,34.344
1679957373.432705,889936.000,11540,1,TH,1,100,34.384
1679957373.566705,890070.000,11558,1,TH,1,100,34.384
1679957373.699705,890203.000,11590,1,TH,1,100,34.348
1679957373.832705,890336.000,11607,1,TH,1,100,34.356
1679957373.966705,890470.000,11623,1,TH,1,100,34.421
1679957374.099705,890603.000,11641,1,TH,1,100,34.420
1679957374.233705,890737.000,11672,1,TH,1,100,34.332
1679957374.366705,890870.000,11688,1,TH,1,100,34.332
1679957374.499705,891003.000,11708,1,TH,1,100,34.392
1679957374.632705,891136.000,11739,1,TH,1,100,34.392
1679957374.766705,891270.000,11756,1,TH,1,100,34.382
1679957374.899705,891403.000,11773,1,TH,1,100,34.382
1679957375.032705,891536.000,11789,1,TH,1,100,34.413
1679957375.166705,891670.000,11826,1,TH,1,100,34.413
1679957375.299705,891803.000,11843,1,TH,1,100,34.425
1679957375.432705,891936.000,11860,1,TH,1,100,34.433
1679957375.566705,892070.000,11893,1,TH,1,100,34.399
1679957375.699705,892203.000,11910,1,TH,1,100,34.399
1679957375.832705,892336.000,11929,1,TH,1,100,34.358
1679957375.966705,892470.000,11960,1,TH,1,100,34.358
1679957376.099705,892603.000,11978,1,TH,1,100,34.387
1679957376.232706,892736.000,11994,1,TH,1,100,34.387
1679957376.366705,892870.000,12026,1,TH,1,100,34.392
1679957376.499706,893003.000,12045,1,TH,1,100,34.392
1679957376.632706,893136.000,12063,1,TH,1,100,34.425
1679957376.765706,893269.000,12095,1,TH,1,100,34.425
1679957376.899706,893403.000,12112,1,TH,1,100,34.397
1679957377.032706,893536.000,12128,1,TH,1,100,34.397
1679957377.165706,893669.000,12146,1,TH,1,100,34.404
1679957377.299706,893803.000,12177,1,TH,1,100,34.411
1679957377.432706,893936.000,12194,1,TH,1,100,34.375
1679957377.565706,894069.000,12213,1,TH,1,100,34.375
1679957377.699706,894203.000,12245,1,TH,1,100,34.430
1679957377.832706,894336.000,12261,1,TH,1,100,34.430
1679957377.965706,894469.000,12278,1,TH,1,100,34.440
1679957378.099706,894603.000,12310,1,TH,1,100,34.440
1679957378.232706,894736.000,12326,1,TH,1,100,34.397
1679957378.365706,894869.000,12343,1,TH,1,100,34.397
1679957378.499706,895003.000,12377,1,TH,1,100,34.406
1679957378.632706,895136.000,12393,1,TH,1,100,34.406
1679957378.765706,895269.000,12411,1,TH,1,100,34.339
1679957378.899706,895403.000,12442,1,TH,1,100,34.346
1679957379.032706,895536.000,12458,1,TH,1,100,34.409
1679957379.165706,895669.000,12478,1,TH,1,100,34.409
1679957379.299706,895803.000,12494,1,TH,1,100,34.377
1679957379.432707,895936.000,12528,1,TH,1,100,34.377
1679957379.565706,896069.000,12545,1,TH,1,100,34.423
1679957379.699707,896203.000,12561,1,TH,1,100,34.423
1679957379.832707,896336.000,12595,1,TH,1,100,34.459
1679957379.965707,896469.000,12612,1,TH,1,100,34.459
1679957380.098707,896602.000,12629,1,TH,1,100,34.404
1679957380.232707,896736.000,12660,1,TH,1,100,34.404
1679957380.365707,896869.000,12682,1,TH,1,100,34.430
1679957380.498707,897002.000,12701,1,TH,1,100,34.430
1679957380.632707,897136.000,12732,1,TH,1,100,34.486
1679957380.765707,897269.000,12750,1,TH,1,100,34.493
1679957380.898707,897402.000,12768,1,TH,1,100,34.375
1679957381.032707,897536.000,12800,1,TH,1,100,34.375
1679957381.165707,897669.000,12817,1,TH,1,100,34.476
1679957381.298707,897802.000,12833,1,TH,1,100,34.476
1679957381.432707,897936.000,12851,1,TH,1,100,34.478
1679957381.565707,898069.000,12884,1,TH,1,100,34.478
1679957381.698707,898202.000,12900,1,TH,1,100,34.428
1679957381.832707,898336.000,12918,1,TH,1,100,34.428
1679957381.965707,898469.000,12951,1,TH,1,100,34.435
