LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1678140536.977575,724371.000,51388,1,TH,1,100,29.599
1678140537.110576,724504.000,51419,1,TH,1,100,29.624
1678140537.243576,724637.000,51436,1,TH,1,100,29.624
1678140537.377577,724771.000,51455,1,TH,1,100,29.554
1678140537.510577,724904.000,51487,1,TH,1,100,29.554
1678140537.643578,725037.000,51503,1,TH,1,100,29.579
1678140537.777578,725171.000,51520,1,TH,1,100,29.579
1678140537.910579,725304.000,51552,1,TH,1,100,29.506
1678140538.043579,725437.000,51568,1,TH,1,100,29.506
1678140538.177580,725571.000,51585,1,TH,1,100,29.684
1678140538.310580,725704.000,51621,1,TH,1,100,29.677
1678140538.443581,725837.000,51637,1,TH,1,100,29.607
1678140538.577581,725971.000,51655,1,TH,1,100,29.614
1678140538.710582,726104.000,51671,1,TH,1,100,29.599
1678140538.843582,726237.000,51703,1,TH,1,100,29.592
1678140538.976583,726370.000,51720,1,TH,1,100,29.582
1678140539.110583,726504.000,51738,1,TH,1,100,29.589
1678140539.243584,726637.000,51772,1,TH,1,100,29.602
1678140539.376584,726770.000,51796,1,TH,1,100,29.602
1678140539.510585,726904.000,51812,1,TH,1,100,29.571
1678140539.643585,727037.000,51830,1,TH,1,100,29.571
1678140539.777586,727171.000,51863,1,TH,1,100,29.616
1678140539.910586,727304.000,51880,1,TH,1,100,29.616
1678140540.043587,727437.000,51897,1,TH,1,100,29.639
1678140540.176587,727570.000,51929,1,TH,1,100,29.639
1678140540.310588,727704.000,51947,1,TH,1,100,29.662
1678140540.443588,727837.000,51964,1,TH,1,100,29.662
1678140540.576589,727970.000,51981,1,TH,1,100,29.566
1678140540.710589,728104.000,52012,1,TH,1,100,29.566
1678140540.843590,728237.000,52030,1,TH,1,100,29.576
1678140540.976590,728370.000,52046,1,TH,1,100,29.576
1678140541.110591,728504.000,52063,1,TH,1,100,29.614
1678140541.243591,728637.000,52097,1,TH,1,100,29.607
1678140541.376592,728770.000,52113,1,TH,1,100,29.524
1678140541.510592,728904.000,52130,1,TH,1,100,29.524
1678140541.643593,729037.000,52164,1,TH,1,100,29.562
1678140541.776593,729170.000,52180,1,TH,1,100,29.569
1678140541.909594,729303.000,52198,1,TH,1,100,29.589
1678140542.043594,729437.000,52229,1,TH,1,100,29.589
1678140542.176595,729570.000,52245,1,TH,1,100,29.601
1678140542.309595,729703.000,52265,1,TH,1,100,29.601
1678140542.443596,729837.000,52298,1,TH,1,100,29.619
1678140542.576596,729970.000,52315,1,TH,1,100,29.619
1678140542.709597,730103.000,52332,1,TH,1,100,29.619
1678140542.843597,730237.000,52348,1,TH,1,100,29.619
1678140542.976598,730370.000,52380,1,TH,1,100,29.604
1678140543.109598,730503.000,52399,1,TH,1,100,29.604
1678140543.243599,730637.000,52416,1,TH,1,100,29.591
1678140543.376599,730770.000,52449,1,TH,1,100,29.591
1678140543.509600,730903.000,52466,1,TH,1,100,29.510
1678140543.643600,731037.000,52483,1,TH,1,100,29.511
1678140543.776601,731170.000,52514,1,TH,1,100,29.639
1678140543.909601,731303.000,52532,1,TH,1,100,29.639
1678140544.043602,731437.000,52548,1,TH,1,100,29.674
1678140544.176602,731570.000,52580,1,TH,1,100,29.674
1678140544.309603,731703.000,52599,1,TH,1,100,29.644
1678140544.443603,731837.000,52621,1,TH,1,100,29.644
1678140544.576604,731970.000,52637,1,TH,1,100,29.559
1678140544.709604,732103.000,52654,1,TH,1,100,29.559
1678140544.843605,732237.000,52670,1,TH,1,100,29.627
1678140544.976605,732370.000,52688,1,TH,1,100,29.620
1678140545.109606,732503.000,52721,1,TH,1,100,29.514
1678140545.243606,732637.000,52738,1,TH,1,100,29.514
1678140545.376607,732770.000,52757,1,TH,1,100,29.567
1678140545.509607,732903.000,52789,1,TH,1,100,29.567
1678140545.642608,733036.000,52805,1,TH,1,100,29.629
1678140545.776608,733170.000,52822,1,TH,1,100,29.636
1678140545.909609,733303.000,52858,1,TH,1,100,29.581
1678140546.043609,733437.000,52874,1,TH,1,100,29.581
1678140546.176610,733570.000,52893,1,TH,1,100,29.614
1678140546.309610,733703.000,52929,1,TH,1,100,29.614
1678140546.442611,733836.000,52945,1,TH,1,100,29.564
1678140546.576611,733970.000,52963,1,TH,1,100,29.564
1678140546.709612,734103.000,52979,1,TH,1,100,29.554
1678140546.842612,734236.000,53011,1,TH,1,100,29.554
1678140546.976613,734370.000,53028,1,TH,1,100,29.576
1678140547.109613,734503.000,53044,1,TH,1,100,29.576
1678140547.242614,734636.000,53078,1,TH,1,100,29.523
1678140547.376614,734770.000,53095,1,TH,1,100,29.523
1678140547.509615,734903.000,53111,1,TH,1,100,29.629
1678140547.642615,735036.000,53143,1,TH,1,100,29.621
1678140547.776616,735170.000,53160,1,TH,1,100,29.577
1678140547.909616,735303.000,53177,1,TH,1,100,29.577
1678140548.042617,735436.000,53208,1,TH,1,100,29.610
1678140548.176617,735570.000,53225,1,TH,1,100,29.610
1678140548.309618,735703.000,53244,1,TH,1,100,29.610
1678140548.442618,735836.000,53277,1,TH,1,100,29.610
1678140548.575619,735969.000,53295,1,TH,1,100,29.536
1678140548.709619,736103.000,53311,1,TH,1,100,29.536
1678140548.842620,736236.000,53328,1,TH,1,100,29.536
1678140548.975620,736369.000,53360,1,TH,1,100,29.544
1678140549.109621,736503.000,53378,1,TH,1,100,29.559
1678140549.242621,736636.000,53396,1,TH,1,100,29.559
1678140549.376622,736770.000,53429,1,TH,1,100,29.631
1678140549.509622,736903.000,53445,1,TH,1,100,29.631
1678140549.642623,737036.000,53466,1,TH,1,100,29.584
1678140549.775623,737169.000,53482,1,TH,1,100,29.584
1678140549.909624,737303.000,53514,1,TH,1,100,29.674
1678140550.042624,737436.000,53531,1,TH,1,100,29.674
1678140550.175625,737569.000,53547,1,TH,1,100,29.579
1678140550.309625,737703.000,53581,1,TH,1,100,29.579
1678140550.442626,737836.000,53598,1,TH,1,100,29.561
1678140550.575626,737969.000,53615,1,TH,1,100,29.561
1678140550.709627,738103.000,53632,1,TH,1,100,29.516
1678140550.842627,738236.000,53664,1,TH,1,100,29.516
1678140550.975628,738369.000,53680,1,TH,1,100,29.629
1678140551.109628,738503.000,53697,1,TH,1,100,29.629
1678140551.242629,738636.000,53731,1,TH,1,100,29.649
1678140551.375629,738769.000,53747,1,TH,1,100,29.642
1678140551.509630,738903.000,53764,1,TH,1,100,29.534
1678140551.642630,739036.000,53798,1,TH,1,100,29.534
1678140551.775631,739169.000,53814,1,TH,1,100,29.650
1678140551.909631,739303.000,53832,1,TH,1,100,29.650
1678140552.042632,739436.000,53863,1,TH,1,100,29.584
1678140552.175632,739569.000,53879,1,TH,1,100,29.584
1678140552.308633,739702.000,53899,1,TH,1,100,29.496
1678140552.442633,739836.000,53932,1,TH,1,100,29.496
1678140552.575634,739969.000,53949,1,TH,1,100,29.499
1678140552.708634,740102.000,53966,1,TH,1,100,29.499
1678140552.842635,740236.000,53982,1,TH,1,100,29.551
1678140552.975636,740369.000,54014,1,TH,1,100,29.551
1678140553.108636,740502.000,54031,1,TH,1,100,29.556
1678140553.242636,740636.000,54048,1,TH,1,100,29.564
1678140553.375637,740769.000,54081,1,TH,1,100,29.569
1678140553.508637,740902.000,54098,1,TH,1,100,29.569
1678140553.642638,741036.000,54115,1,TH,1,100,29.629
1678140553.775639,741169.000,54146,1,TH,1,100,29.629
1678140553.908639,741302.000,54164,1,TH,1,100,29.596
1678140554.042639,741436.000,54180,1,TH,1,100,29.596
1678140554.175640,741569.000,54212,1,TH,1,100,29.608
1678140554.308640,741702.000,54231,1,TH,1,100,29.608
1678140554.442641,741836.000,54247,1,TH,1,100,29.561
1678140554.575641,741969.000,54279,1,TH,1,100,29.561
1678140554.708642,742102.000,54301,1,TH,1,100,29.599
1678140554.842643,742236.000,54318,1,TH,1,100,29.592
1678140554.975643,742369.000,54335,1,TH,1,100,29.519
1678140555.108644,742502.000,54353,1,TH,1,100,29.519
1678140555.242644,742636.000,54387,1,TH,1,100,29.607
1678140555.375644,742769.000,54404,1,TH,1,100,29.607
1678140555.508645,742902.000,54420,1,TH,1,100,29.567
1678140555.641645,743035.000,54452,1,TH,1,100,29.567
1678140555.775646,743169.000,54469,1,TH,1,100,29.577
1678140555.908647,743302.000,54488,1,TH,1,100,29.577
1678140556.041647,743435.000,54519,1,TH,1,100,29.569
1678140556.175647,743569.000,54539,1,TH,1,100,29.577
1678140556.308648,743702.000,54557,1,TH,1,100,29.581
1678140556.441648,743835.000,54574,1,TH,1,100,29.581
1678140556.575649,743969.000,54606,1,TH,1,100,29.611
1678140556.708650,744102.000,54622,1,TH,1,100,29.611
1678140556.841650,744235.000,54639,1,TH,1,100,29.606
1678140556.975651,744369.000,54671,1,TH,1,100,29.606
1678140557.108651,744502.000,54687,1,TH,1,100,29.674
1678140557.241652,744635.000,54705,1,TH,1,100,29.674
1678140557.375652,744769.000,54738,1,TH,1,100,29.588
1678140557.508652,744902.000,54754,1,TH,1,100,29.588
1678140557.641653,745035.000,54772,1,TH,1,100,29.508
1678140557.775654,745169.000,54803,1,TH,1,100,29.508
1678140557.908654,745302.000,54820,1,TH,1,100,29.594
1678140558.041655,745435.000,54837,1,TH,1,100,29.594
1678140558.175655,745569.000,54869,1,TH,1,100,29.710
1678140558.308656,745702.000,54889,1,TH,1,100,29.710
1678140558.441656,745835.000,54906,1,TH,1,100,29.606
1678140558.575657,745969.000,54923,1,TH,1,100,29.606
1678140558.708657,746102.000,54954,1,TH,1,100,29.554
1678140558.841658,746235.000,54971,1,TH,1,100,29.554
1678140558.975658,746369.000,54988,1,TH,1,100,29.747
1678140559.108659,746502.000,55021,1,TH,1,100,29.747
1678140559.241659,746635.000,55039,1,TH,1,100,29.662
1678140559.374660,746768.000,55057,1,TH,1,100,29.662
1678140559.508660,746902.000,55089,1,TH,1,100,29.669
1678140559.641661,747035.000,55106,1,TH,1,100,29.669
1678140559.774661,747168.000,55122,1,TH,1,100,29.568
1678140559.908662,747302.000,55145,1,TH,1,100,29.568
1678140560.041662,747435.000,55161,1,TH,1,100,29.546
1678140560.174663,747568.000,55193,1,TH,1,100,29.553
1678140560.308663,747702.000,55212,1,TH,1,100,29.626
1678140560.441664,747835.000,55228,1,TH,1,100,29.626
1678140560.574664,747968.000,55260,1,TH,1,100,29.613
1678140560.708665,748102.000,55277,1,TH,1,100,29.613
1678140560.841665,748235.000,55293,1,TH,1,100,29.535
1678140560.974666,748368.000,55325,1,TH,1,100,29.535
1678140561.108666,748502.000,55342,1,TH,1,100,29.611
1678140561.241667,748635.000,55359,1,TH,1,100,29.611
1678140561.374667,748768.000,55392,1,TH,1,100,29.659
1678140561.508668,748902.000,55409,1,TH,1,100,29.659
1678140561.641668,749035.000,55428,1,TH,1,100,29.543
1678140561.774669,749168.000,55445,1,TH,1,100,29.536
1678140561.908669,749302.000,55477,1,TH,1,100,29.604
1678140562.041670,749435.000,55493,1,TH,1,100,29.611
1678140562.174670,749568.000,55510,1,TH,1,100,29.659
1678140562.308671,749702.000,55544,1,TH,1,100,29.659
1678140562.441671,749835.000,55564,1,TH,1,100,29.644
1678140562.574672,749968.000,55582,1,TH,1,100,29.644
1678140562.708672,750102.000,55613,1,TH,1,100,29.563
1678140562.841673,750235.000,55629,1,TH,1,100,29.563
1678140562.974673,750368.000,55647,1,TH,1,100,29.681
1678140563.107674,750501.000,55678,1,TH,1,100,29.681
1678140563.241674,750635.000,55695,1,TH,1,100,29.580
1678140563.374675,750768.000,55714,1,TH,1,100,29.580
1678140563.507675,750901.000,55746,1,TH,1,100,29.636
1678140563.641676,751035.000,55762,1,TH,1,100,29.636
1678140563.774676,751168.000,55779,1,TH,1,100,29.636
1678140563.907677,751301.000,55811,1,TH,1,100,29.636
1678140564.041677,751435.000,55827,1,TH,1,100,29.636
1678140564.174678,751568.000,55844,1,TH,1,100,29.636
1678140564.307678,751701.000,55863,1,TH,1,100,29.633
1678140564.441679,751835.000,55894,1,TH,1,100,29.633
1678140564.574679,751968.000,55912,1,TH,1,100,29.656
1678140564.707680,752101.000,55928,1,TH,1,100,29.656
1678140564.841680,752235.000,55960,1,TH,1,100,29.613
1678140564.974681,752368.000,55984,1,TH,1,100,29.613
1678140565.107681,752501.000,56000,1,TH,1,100,29.570
1678140565.240682,752634.000,56018,1,TH,1,100,29.570
1678140565.374682,752768.000,56036,1,TH,1,100,29.533
1678140565.507683,752901.000,56068,1,TH,1,100,29.533
1678140565.641683,753035.000,56087,1,TH,1,100,29.575
1678140565.774684,753168.000,56103,1,TH,1,100,29.575
1678140565.907684,753301.000,56135,1,TH,1,100,29.480
1678140566.040685,753434.000,56152,1,TH,1,100,29.480
1678140566.174685,753568.000,56170,1,TH,1,100,29.590
1678140566.307686,753701.000,56204,1,TH,1,100,29.598
1678140566.440686,753834.000,56221,1,TH,1,100,29.600
1678140566.574687,753968.000,56238,1,TH,1,100,29.600
1678140566.707687,754101.000,56269,1,TH,1,100,29.625
1678140566.840688,754234.000,56286,1,TH,1,100,29.625
1678140566.974688,754368.000,56303,1,TH,1,100,29.658
1678140567.107689,754501.000,56334,1,TH,1,100,29.658
1678140567.240689,754634.000,56354,1,TH,1,100,29.691
1678140567.374690,754768.000,56370,1,TH,1,100,29.691
1678140567.507690,754901.000,56387,1,TH,1,100,29.620
1678140567.640691,755034.000,56419,1,TH,1,100,29.620
1678140567.774691,755168.000,56435,1,TH,1,100,29.638
1678140567.907692,755301.000,56453,1,TH,1,100,29.638
1678140568.040692,755434.000,56486,1,TH,1,100,29.585
1678140568.174693,755568.000,56502,1,TH,1,100,29.585
1678140568.307693,755701.000,56522,1,TH,1,100,29.555
1678140568.440694,755834.000,56553,1,TH,1,100,29.555
1678140568.573694,755967.000,56570,1,TH,1,100,29.600
1678140568.707695,756101.000,56587,1,TH,1,100,29.600
1678140568.840695,756234.000,56621,1,TH,1,100,29.524
1678140568.973696,756367.000,56637,1,TH,1,100,29.524
1678140569.107696,756501.000,56656,1,TH,1,100,29.640
1678140569.240697,756634.000,56690,1,TH,1,100,29.640
1678140569.373697,756767.000,56706,1,TH,1,100,29.696
1678140569.507698,756901.000,56723,1,TH,1,100,29.696
1678140569.640698,757034.000,56740,1,TH,1,100,29.612
1678140569.773699,757167.000,56771,1,TH,1,100,29.619
1678140569.907699,757301.000,56789,1,TH,1,100,29.690
1678140570.040700,757434.000,56807,1,TH,1,100,29.690
1678140570.173700,757567.000,56829,1,TH,1,100,29.685
1678140570.307701,757701.000,56863,1,TH,1,100,29.678
1678140570.440701,757834.000,56879,1,TH,1,100,29.635
1678140570.573702,757967.000,56897,1,TH,1,100,29.635
1678140570.707702,758101.000,56928,1,TH,1,100,29.547
1678140570.840703,758234.000,56944,1,TH,1,100,29.547
1678140570.973703,758367.000,56962,1,TH,1,100,29.560
1678140571.107704,758501.000,56978,1,TH,1,100,29.560
1678140571.240704,758634.000,57012,1,TH,1,100,29.587
1678140571.373705,758767.000,57031,1,TH,1,100,29.587
1678140571.507705,758901.000,57047,1,TH,1,100,29.504
1678140571.640706,759034.000,57079,1,TH,1,100,29.511
1678140571.773706,759167.000,57096,1,TH,1,100,29.652
1678140571.907707,759301.000,57113,1,TH,1,100,29.652
1678140572.040707,759434.000,57144,1,TH,1,100,29.609
1678140572.173708,759567.000,57163,1,TH,1,100,29.609
1678140572.306708,759700.000,57182,1,TH,1,100,29.660
1678140572.440709,759834.000,57213,1,TH,1,100,29.660
1678140572.573709,759967.000,57231,1,TH,1,100,29.657
1678140572.707710,760101.000,57247,1,TH,1,100,29.657
1678140572.840710,760234.000,57279,1,TH,1,100,29.609
1678140572.973711,760367.000,57296,1,TH,1,100,29.609
1678140573.106711,760500.000,57312,1,TH,1,100,29.604
1678140573.240712,760634.000,57346,1,TH,1,100,29.604
1678140573.373712,760767.000,57363,1,TH,1,100,29.657
1678140573.506713,760900.000,57379,1,TH,1,100,29.657
1678140573.640713,761034.000,57397,1,TH,1,100,29.694
1678140573.773714,761167.000,57428,1,TH,1,100,29.694
1678140573.906714,761300.000,57445,1,TH,1,100,29.597
1678140574.040715,761434.000,57462,1,TH,1,100,29.597
1678140574.173715,761567.000,57494,1,TH,1,100,29.617
1678140574.306716,761700.000,57512,1,TH,1,100,29.617
1678140574.440717,761834.000,57529,1,TH,1,100,29.624
1678140574.573717,761967.000,57561,1,TH,1,100,29.624
1678140574.706717,762100.000,57579,1,TH,1,100,29.619
1678140574.840718,762234.000,57596,1,TH,1,100,29.619
1678140574.973718,762367.000,57628,1,TH,1,100,29.677
1678140575.106719,762500.000,57644,1,TH,1,100,29.677
1678140575.239719,762633.000,57667,1,TH,1,100,29.680
1678140575.373720,762767.000,57687,1,TH,1,100,29.680
1678140575.506721,762900.000,57704,1,TH,1,100,29.586
1678140575.640721,763034.000,57721,1,TH,1,100,29.594
1678140575.773721,763167.000,57754,1,TH,1,100,29.619
1678140575.906722,763300.000,57772,1,TH,1,100,29.619
1678140576.039722,763433.000,57788,1,TH,1,100,29.646
1678140576.173723,763567.000,57820,1,TH,1,100,29.646
1678140576.306723,763700.000,57839,1,TH,1,100,29.646
1678140576.439724,763833.000,57855,1,TH,1,100,29.646
1678140576.573725,763967.000,57887,1,TH,1,100,29.694
1678140576.706725,764100.000,57904,1,TH,1,100,29.694
1678140576.839725,764233.000,57920,1,TH,1,100,29.576
1678140576.973726,764367.000,57952,1,TH,1,100,29.576
1678140577.106726,764500.000,57969,1,TH,1,100,29.581
1678140577.239727,764633.000,57986,1,TH,1,100,29.581
1678140577.373728,764767.000,58005,1,TH,1,100,29.707
1678140577.506728,764900.000,58037,1,TH,1,100,29.707
1678140577.639729,765033.000,58053,1,TH,1,100,29.677
1678140577.773729,765167.000,58070,1,TH,1,100,29.677
1678140577.906729,765300.000,58104,1,TH,1,100,29.641
1678140578.039730,765433.000,58120,1,TH,1,100,29.641
1678140578.173730,765567.000,58137,1,TH,1,100,29.664
1678140578.306731,765700.000,58171,1,TH,1,100,29.664
1678140578.439732,765833.000,58187,1,TH,1,100,29.624
1678140578.572732,765966.000,58205,1,TH,1,100,29.624
1678140578.706733,766100.000,58238,1,TH,1,100,29.599
1678140578.839733,766233.000,58254,1,TH,1,100,29.599
1678140578.972733,766366.000,58272,1,TH,1,100,29.586
1678140579.106734,766500.000,58305,1,TH,1,100,29.586
1678140579.239734,766633.000,58322,1,TH,1,100,29.659
1678140579.372735,766766.000,58341,1,TH,1,100,29.659
1678140579.506736,766900.000,58357,1,TH,1,100,29.604
1678140579.639736,767033.000,58389,1,TH,1,100,29.604
1678140579.772737,767166.000,58406,1,TH,1,100,29.656
1678140579.906737,767300.000,58423,1,TH,1,100,29.656
1678140580.039737,767433.000,58454,1,TH,1,100,29.676
1678140580.172738,767566.000,58471,1,TH,1,100,29.676
1678140580.306739,767700.000,58494,1,TH,1,100,29.717
1678140580.439739,767833.000,58510,1,TH,1,100,29.717
1678140580.572740,767966.000,58528,1,TH,1,100,29.631
1678140580.706740,768100.000,58544,1,TH,1,100,29.631
1678140580.839741,768233.000,58576,1,TH,1,100,29.674
1678140580.972741,768366.000,58593,1,TH,1,100,29.674
1678140581.106741,768500.000,58611,1,TH,1,100,29.649
1678140581.239742,768633.000,58645,1,TH,1,100,29.649
1678140581.372743,768766.000,58662,1,TH,1,100,29.612
1678140581.506743,768900.000,58678,1,TH,1,100,29.612
1678140581.639744,769033.000,58710,1,TH,1,100,29.687
1678140581.772744,769166.000,58727,1,TH,1,100,29.686
1678140581.906744,769300.000,58746,1,TH,1,100,29.631
1678140582.039745,769433.000,58765,1,TH,1,100,29.638
1678140582.172745,769566.000,58797,1,TH,1,100,29.679
1678140582.305746,769699.000,58815,1,TH,1,100,29.679
1678140582.439747,769833.000,58832,1,TH,1,100,29.674
1678140582.572747,769966.000,58864,1,TH,1,100,29.674
1678140582.705748,770099.000,58880,1,TH,1,100,29.676
1678140582.839748,770233.000,58897,1,TH,1,100,29.676
1678140582.972749,770366.000,58929,1,TH,1,100,29.731
1678140583.105749,770499.000,58945,1,TH,1,100,29.731
1678140583.239750,770633.000,58963,1,TH,1,100,29.661
1678140583.372750,770766.000,58996,1,TH,1,100,29.661
1678140583.505751,770899.000,59012,1,TH,1,100,29.633
1678140583.639751,771033.000,59030,1,TH,1,100,29.633
1678140583.772752,771166.000,59061,1,TH,1,100,29.681
1678140583.905752,771299.000,59078,1,TH,1,100,29.681
1678140584.039753,771433.000,59095,1,TH,1,100,29.638
1678140584.172753,771566.000,59127,1,TH,1,100,29.638
1678140584.305754,771699.000,59147,1,TH,1,100,29.598
1678140584.439754,771833.000,59164,1,TH,1,100,29.598
1678140584.572755,771966.000,59181,1,TH,1,100,29.618
1678140584.705755,772099.000,59212,1,TH,1,100,29.618
1678140584.839756,772233.000,59229,1,TH,1,100,29.696
1678140584.972756,772366.000,59246,1,TH,1,100,29.696
1678140585.105757,772499.000,59279,1,TH,1,100,29.721
1678140585.239757,772633.000,59297,1,TH,1,100,29.721
1678140585.372758,772766.000,59315,1,TH,1,100,29.739
1678140585.505758,772899.000,59337,1,TH,1,100,29.739
1678140585.638759,773032.000,59369,1,TH,1,100,29.686
1678140585.772759,773166.000,59385,1,TH,1,100,29.686
1678140585.905760,773299.000,59403,1,TH,1,100,29.631
1678140586.038760,773432.000,59419,1,TH,1,100,29.631
1678140586.172761,773566.000,59451,1,TH,1,100,29.689
1678140586.305761,773699.000,59470,1,TH,1,100,29.696
1678140586.438762,773832.000,59486,1,TH,1,100,29.582
1678140586.572762,773966.000,59518,1,TH,1,100,29.582
1678140586.705763,774099.000,59535,1,TH,1,100,29.715
1678140586.838763,774232.000,59551,1,TH,1,100,29.708
1678140586.972764,774366.000,59583,1,TH,1,100,29.663
1678140587.105764,774499.000,59600,1,TH,1,100,29.663
1678140587.238765,774632.000,59617,1,TH,1,100,29.646
1678140587.372765,774766.000,59650,1,TH,1,100,29.646
1678140587.505766,774899.000,59667,1,TH,1,100,29.580
1678140587.638766,775032.000,59686,1,TH,1,100,29.580
1678140587.772767,775166.000,59717,1,TH,1,100,29.656
1678140587.905767,775299.000,59735,1,TH,1,100,29.656
1678140588.038768,775432.000,59751,1,TH,1,100,29.598
1678140588.172768,775566.000,59783,1,TH,1,100,29.605
1678140588.305769,775699.000,59804,1,TH,1,100,29.685
1678140588.438769,775832.000,59820,1,TH,1,100,29.685
1678140588.572770,775966.000,59838,1,TH,1,100,29.781
1678140588.705770,776099.000,59869,1,TH,1,100,29.781
1678140588.838771,776232.000,59885,1,TH,1,100,29.678
1678140588.971771,776365.000,59903,1,TH,1,100,29.678
1678140589.105772,776499.000,59934,1,TH,1,100,29.615
1678140589.238772,776632.000,59951,1,TH,1,100,29.615
1678140589.371773,776765.000,59970,1,TH,1,100,29.695
1678140589.505773,776899.000,60002,1,TH,1,100,29.695
1678140589.638774,777032.000,60018,1,TH,1,100,29.695
1678140589.771774,777165.000,60035,1,TH,1,100,29.695
1678140589.905775,777299.000,60067,1,TH,1,100,29.675
1678140590.038775,777432.000,60083,1,TH,1,100,29.675
1678140590.171776,777565.000,60100,1,TH,1,100,29.718
1678140590.305776,777699.000,60134,1,TH,1,100,29.718
1678140590.438777,777832.000,60150,1,TH,1,100,29.690
1678140590.571777,777965.000,60175,1,TH,1,100,29.690
1678140590.705778,778099.000,60191,1,TH,1,100,29.753
1678140590.838778,778232.000,60208,1,TH,1,100,29.753
1678140590.971779,778365.000,60242,1,TH,1,100,29.698
1678140591.105779,778499.000,60258,1,TH,1,100,29.698
1678140591.238780,778632.000,60276,1,TH,1,100,29.726
1678140591.371780,778765.000,60309,1,TH,1,100,29.726
1678140591.505781,778899.000,60326,1,TH,1,100,29.632
1678140591.638781,779032.000,60343,1,TH,1,100,29.632
1678140591.771782,779165.000,60361,1,TH,1,100,29.688
1678140591.904782,779298.000,60395,1,TH,1,100,29.688
1678140592.038783,779432.000,60412,1,TH,1,100,29.705
1678140592.171783,779565.000,60428,1,TH,1,100,29.713
1678140592.304784,779698.000,60462,1,TH,1,100,29.670
1678140592.438784,779832.000,60479,1,TH,1,100,29.670
1678140592.571785,779965.000,60496,1,TH,1,100,29.642
1678140592.704785,780098.000,60527,1,TH,1,100,29.642
1678140592.838786,780232.000,60544,1,TH,1,100,29.705
1678140592.971786,780365.000,60561,1,TH,1,100,29.705
1678140593.105787,780499.000,60592,1,TH,1,100,29.697
1678140593.238787,780632.000,60610,1,TH,1,100,29.697
1678140593.371788,780765.000,60628,1,TH,1,100,29.657
1678140593.504788,780898.000,60660,1,TH,1,100,29.657
1678140593.638789,781032.000,60677,1,TH,1,100,29.670
1678140593.771789,781165.000,60693,1,TH,1,100,29.670
1678140593.904790,781298.000,60711,1,TH,1,100,29.730
1678140594.038790,781432.000,60742,1,TH,1,100,29.730
1678140594.171791,781565.000,60760,1,TH,1,100,29.685
1678140594.304791,781698.000,60780,1,TH,1,100,29.685
1678140594.438792,781832.000,60811,1,TH,1,100,29.682
1678140594.571792,781965.000,60828,1,TH,1,100,29.682
1678140594.704793,782098.000,60845,1,TH,1,100,29.743
1678140594.838793,782232.000,60879,1,TH,1,100,29.743
1678140594.971794,782365.000,60895,1,TH,1,100,29.713
1678140595.104794,782498.000,60914,1,TH,1,100,29.713
1678140595.238795,782632.000,60950,1,TH,1,100,29.720
1678140595.371795,782765.000,60966,1,TH,1,100,29.720
1678140595.504796,782898.000,60983,1,TH,1,100,29.775
1678140595.638296,783031.500,61021,2,TH,1,100,29.775
1678140595.771797,783165.000,61021,2,TH,1,100,29.737
1678140595.904797,783298.000,61053,1,TH,1,100,29.744
1678140596.037798,783431.000,61069,1,TH,1,100,29.744
1678140596.171798,783565.000,61086,1,TH,1,100,29.744
1678140596.304799,783698.000,61120,1,TH,1,100,29.659
1678140596.437799,783831.000,61136,1,TH,1,100,29.659
1678140596.571800,783965.000,61154,1,TH,1,100,29.684
1678140596.704800,784098.000,61185,1,TH,1,100,29.684
1678140596.837801,784231.000,61201,1,TH,1,100,29.639
1678140596.971801,784365.000,61219,1,TH,1,100,29.639
1678140597.104802,784498.000,61250,1,TH,1,100,29.654
1678140597.237802,784631.000,61269,1,TH,1,100,29.654
1678140597.371803,784765.000,61286,1,TH,1,100,29.737
1678140597.504803,784898.000,61304,1,TH,1,100,29.730
1678140597.638804,785032.000,61336,1,TH,1,100,29.675
1678140597.771804,785165.000,61353,1,TH,1,100,29.675
1678140597.904805,785298.000,61370,1,TH,1,100,29.685
1678140598.037805,785431.000,61401,1,TH,1,100,29.692
1678140598.171806,785565.000,61420,1,TH,1,100,29.752
1678140598.304806,785698.000,61439,1,TH,1,100,29.752
1678140598.437807,785831.000,61470,1,TH,1,100,29.631
1678140598.570807,785964.000,61488,1,TH,1,100,29.632
1678140598.704808,786098.000,61504,1,TH,1,100,29.719
1678140598.837808,786231.000,61538,1,TH,1,100,29.719
1678140598.970809,786364.000,61555,1,TH,1,100,29.699
1678140599.104810,786498.000,61571,1,TH,1,100,29.699
1678140599.237810,786631.000,61605,1,TH,1,100,29.704
1678140599.370811,786764.000,61622,1,TH,1,100,29.704
1678140599.504811,786898.000,61638,1,TH,1,100,29.714
1678140599.637811,787031.000,61656,1,TH,1,100,29.714
1678140599.770812,787164.000,61687,1,TH,1,100,29.646
1678140599.904812,787298.000,61704,1,TH,1,100,29.646
1678140600.037813,787431.000,61721,1,TH,1,100,29.760
1678140600.170814,787564.000,61753,1,TH,1,100,29.759
1678140600.304814,787698.000,61771,1,TH,1,100,29.704
1678140600.437814,787831.000,61788,1,TH,1,100,29.697
1678140600.570815,787964.000,61820,1,TH,1,100,29.675
1678140600.704815,788098.000,61836,1,TH,1,100,29.675
1678140600.837816,788231.000,61860,1,TH,1,100,29.685
