LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1678141359.464677,1546855,54832,1,HR,1,100,23
1678141367.343707,1554734,56118,1,HR,1,100,21
1678141369.236714,1556627,56428,1,HR,1,100,22
1678141372.569726,1559960,56978,1,HR,1,100,22
1678141375.742738,1563133,57484,1,HR,1,100,22
1678141383.582768,1570973,58773,1,HR,1,100,20
1678141386.995781,1574386,59335,1,HR,1,100,20
1678141390.128793,1577519,59854,1,HR,1,100,20
1678141393.421805,1580812,60388,1,HR,1,100,19
1678141396.767818,1584158,60946,1,HR,1,100,19
1678141400.180831,1587571,61500,1,HR,1,100,19
1678141402.113838,1589504,61816,1,HR,1,100,21
1678141403.553843,1590944,62051,1,HR,1,100,23
1678141405.446851,1592837,62358,1,HR,1,100,24
1678141406.886856,1594277,62592,1,HR,1,100,26
1678141410.259869,1597650,63135,1,HR,1,100,25
1678141431.963951,1619354,1157,1,HR,1,100,23
1678141433.217955,1620608,1361,1,HR,1,100,26
1678141435.190963,1622581,1684,1,HR,1,100,26
1678141436.630968,1624021,1915,1,HR,1,100,28
1678141438.563975,1625954,2234,1,HR,1,100,28
1678141440.083981,1627474,2487,1,HR,1,100,30
1678141441.896988,1629287,2776,1,HR,1,100,30
1678141443.256993,1630647,2994,1,HR,1,100,32
1678141446.523005,1633913,3532,1,HR,1,100,30
1678141449.816018,1637206,4081,1,HR,1,100,29
1678141453.469032,1640859,4671,1,HR,1,100,27
1678141455.282038,1642672,4977,1,HR,1,100,28
1678141456.842044,1644232,5225,1,HR,1,100,29
1678141460.068057,1647458,5742,1,HR,1,100,28
1678141463.441069,1650831,6297,1,HR,1,100,27
1678141465.321076,1652711,6617,1,HR,1,100,27
1678141466.814082,1654204,6855,1,HR,1,100,29
1678141468.708089,1656098,7172,1,HR,1,100,29
1678141470.227095,1657617,7425,1,HR,1,100,31
1678141472.040102,1659430,7711,1,HR,1,100,31
1678141473.400107,1660790,7930,1,HR,1,100,32
1678141476.747119,1664137,8468,1,HR,1,100,31
1678141483.453145,1670843,9571,1,HR,1,100,28
1678141486.786157,1674176,10106,1,HR,1,100,27
1678141488.759165,1676149,10428,1,HR,1,100,27
1678141498.811203,1686201,12093,1,HR,1,100,25
1678141502.104215,1689494,12634,1,HR,1,100,24
1678141503.344220,1690734,12836,1,HR,1,100,27
1678141506.717232,1694107,13375,1,HR,1,100,26
1678141508.690240,1696080,13711,1,HR,1,100,26
1678141509.984245,1697374,13913,1,HR,1,100,29
1678141511.983252,1699373,14239,1,HR,1,100,29
1678141513.196257,1700586,14443,1,HR,1,100,31
1678141516.489269,1703879,14972,1,HR,1,100,30
1678141521.875290,1709265,15862,1,HR,1,100,28
1678141538.394352,1725784,18554,1,HR,1,100,25
1678141539.674357,1727064,18754,1,HR,1,100,27
1678141545.140377,1732530,19642,1,HR,1,100,26
1678141548.326389,1735716,20165,1,HR,1,100,25
1678141551.539402,1738929,20697,1,HR,1,100,24
1678141552.779406,1740169,20886,1,HR,1,100,27
1678141554.792414,1742182,21220,1,HR,1,100,27
1678141557.925426,1745315,21743,1,HR,1,100,26
1678141559.258431,1746648,21961,1,HR,1,100,29
1678141561.138438,1748528,22261,1,HR,1,100,29
1678141562.392442,1749782,22480,1,HR,1,100,31
1678141564.391450,1751781,22802,1,HR,1,100,31
1678141565.645455,1753035,23019,1,HR,1,100,33
1678141570.871475,1758261,23875,1,HR,1,100,31
1678141572.231480,1759621,24094,1,HR,1,100,32
1678141575.244491,1762634,24582,1,HR,1,100,31
1678141578.910505,1766300,25176,1,HR,1,100,29
1678141580.923512,1768313,25512,1,HR,1,100,29
1678141582.163517,1769553,25713,1,HR,1,100,31
1678141585.496530,1772886,26253,1,HR,1,100,30
1678141588.709542,1776099,26762,1,HR,1,100,29
1678141590.762549,1778152,27096,1,HR,1,100,29
1678141592.095555,1779485,27312,1,HR,1,100,31
1678141594.055562,1781445,27557,1,HR,1,100,31
1678141595.428567,1782818,27791,1,HR,1,100,32
1678141598.721580,1786111,28327,1,HR,1,100,31
1678141600.654587,1788044,28647,1,HR,1,100,31
1678141605.307604,1792697,29401,1,HR,1,100,29
1678141610.573624,1797963,30272,1,HR,1,100,27
1678141612.066630,1799456,30505,1,HR,1,100,28
1678141617.053649,1804443,31311,1,HR,1,100,26
1678141618.453654,1805843,31546,1,HR,1,100,28
1678141621.626666,1809016,32067,1,HR,1,100,27
1678141628.345691,1815735,33173,1,HR,1,100,25
1678141638.397729,1825787,34810,1,HR,1,100,23
1678141641.690742,1829080,35349,1,HR,1,100,22
1678141643.743749,1831133,35683,1,HR,1,100,23
1678141651.943780,1839333,37020,1,HR,1,100,21
1678141655.075792,1842465,37525,1,HR,1,100,21
1678141658.209804,1845599,38044,1,HR,1,100,21
1678141670.994852,1858384,40137,1,HR,1,100,19
1678141673.114860,1860504,40472,1,HR,1,100,20
1678141674.607866,1861997,40722,1,HR,1,100,22
1678141676.500873,1863890,41031,1,HR,1,100,24
1678141677.180875,1864570,41152,1,HR,1,100,31
1678141679.793885,1867183,41582,1,HR,1,100,30
1678141680.833889,1868223,41753,1,HR,1,100,33
1678141683.006897,1870396,42087,1,HR,1,100,33
1678141686.099909,1873489,42592,1,HR,1,100,31
1678141687.472914,1874862,42811,1,HR,1,100,33
1678141688.752919,1876142,43031,1,HR,1,100,34
1678141689.365921,1876755,43132,1,HR,1,100,42
1678141690.565926,1877955,43315,1,HR,1,100,43
1678141693.778938,1881168,43839,1,HR,1,100,40
1678141697.151951,1884541,44374,1,HR,1,100,38
1678141703.591975,1890981,45382,1,HR,1,100,34
1678141705.391982,1892781,45684,1,HR,1,100,34
1678141706.804987,1894194,45906,1,HR,1,100,35
1678141712.031007,1899420,46763,1,HR,1,100,32
1678141713.391012,1900780,46996,1,HR,1,100,34
1678141715.284019,1902673,47315,1,HR,1,100,34
1678141719.590035,1906979,48004,1,HR,1,100,31
1678141729.589073,1916978,49627,1,HR,1,100,28
1678141734.935093,1922324,50514,1,HR,1,100,26
1678141736.268098,1923657,50733,1,HR,1,100,29
1678141739.601111,1926990,51272,1,HR,1,100,27
1678141742.495122,1929884,51743,1,HR,1,100,27
1678141745.908134,1933297,52309,1,HR,1,100,25
1678141749.254147,1936643,52850,1,HR,1,100,25
1678141752.507159,1939896,53370,1,HR,1,100,24
1678141754.347166,1941736,53673,1,HR,1,100,25
1678141755.720172,1943109,53906,1,HR,1,100,27
1678141758.893183,1946282,54428,1,HR,1,100,26
1678141762.066195,1949455,54943,1,HR,1,100,25
1678141765.399208,1952788,55483,1,HR,1,100,25
1678141768.545220,1955934,56007,1,HR,1,100,24
1678141771.998233,1959387,56572,1,HR,1,100,23
1678141775.291245,1962680,57111,1,HR,1,100,23
1678141791.970308,1979359,59819,1,HR,1,100,20
1678141793.703315,1981092,60093,1,HR,1,100,22
1678141797.036327,1984425,60641,1,HR,1,100,22
1678141800.289340,1987678,61182,1,HR,1,100,21
1678141801.742345,1989131,61415,1,HR,1,100,24
1678141803.675352,1991064,61740,1,HR,1,100,25
1678141805.155358,1992544,61971,1,HR,1,100,26
1678141807.048365,1994437,62290,1,HR,1,100,27
1678141808.528371,1995917,62546,1,HR,1,100,29
1678141810.341377,1997730,62831,1,HR,1,100,29
1678141811.874383,1999263,63082,1,HR,1,100,30
1678141817.127403,2004516,63935,1,HR,1,100,28
1678141818.660409,2006049,64187,1,HR,1,100,30
1678141820.473416,2007862,64496,1,HR,1,100,30
1678141821.953421,2009342,64711,1,HR,1,100,31
1678141825.126433,2012515,65233,1,HR,1,100,30
1678141828.473446,2015862,247,1,HR,1,100,28
1678141831.726458,2019115,787,1,HR,1,100,27
1678141841.605495,2028994,2393,1,HR,1,100,25
1678141843.498503,2030887,2710,1,HR,1,100,26
1678141844.711507,2032100,2898,1,HR,1,100,28
1678141866.935591,2054324,6522,1,HR,1,100,25
1678141874.815621,2062204,7807,1,HR,1,100,23
1678141883.214653,2070603,9182,1,HR,1,100,21
1678141884.734658,2072123,9429,1,HR,1,100,24
1678141887.960670,2075349,9950,1,HR,1,100,23
1678141890.000678,2077389,10286,1,HR,1,100,24
1678141891.413683,2078802,10510,1,HR,1,100,26
1678141897.839708,2085228,11563,1,HR,1,100,24
1678141899.812715,2087201,11879,1,HR,1,100,25
1678141903.145728,2090534,12438,1,HR,1,100,24
1678141904.518733,2091907,12654,1,HR,1,100,26
1678141906.438740,2093827,12973,1,HR,1,100,27
1678141907.771745,2095160,13189,1,HR,1,100,29
1678141911.184758,2098573,13748,1,HR,1,100,28
1678141914.237769,2101626,14248,1,HR,1,100,27
1678141921.237796,2108626,15386,1,HR,1,100,25
1678141923.090803,2110479,15704,1,HR,1,100,26
1678141924.530808,2111919,15938,1,HR,1,100,28
1678141927.863821,2115252,16463,1,HR,1,100,26
1678141929.756828,2117145,16779,1,HR,1,100,27
1678141931.289834,2118678,17031,1,HR,1,100,29
1678141933.129841,2120518,17340,1,HR,1,100,29
1678141934.582846,2121971,17571,1,HR,1,100,30
1678141936.515853,2123904,17898,1,HR,1,100,31
1678141939.808866,2127197,18446,1,HR,1,100,29
1678141941.128871,2128517,18665,1,HR,1,100,31
1678141947.727896,2135116,19738,1,HR,1,100,28
1678141954.513921,2141902,20842,1,HR,1,100,26
1678141966.299966,2153688,22750,1,HR,1,100,24
1678141969.832979,2157221,23336,1,HR,1,100,23
1678141971.085984,2158474,23535,1,HR,1,100,26
1678141977.792009,2165180,24627,1,HR,1,100,24
1678141981.085021,2168473,25178,1,HR,1,100,23
1678141984.378034,2171766,25717,1,HR,1,100,23
1678141987.684047,2175072,26252,1,HR,1,100,22
1678141997.643084,2185031,27857,1,HR,1,100,20
1678142001.070097,2188458,28412,1,HR,1,100,20
1678142006.243116,2193631,29269,1,HR,1,100,19
1678142017.668159,2205056,31073,1,HR,1,100,17
1678142022.974180,2210362,31944,1,HR,1,100,17
1678142034.506223,2221894,33805,1,HR,1,100,15
1678142047.892273,2235280,35986,1,HR,1,100,14
1678142054.518298,2241906,37063,1,HR,1,100,13
1678142061.197324,2248585,38153,1,HR,1,100,13
1678142064.690337,2252078,38705,1,HR,1,100,13
1678142067.943349,2255331,39237,1,HR,1,100,14
1678142071.409362,2258797,39811,1,HR,1,100,14
1678142080.168395,2267556,41229,1,HR,1,100,14
1678142081.782401,2269170,41494,1,HR,1,100,16
1678142083.501408,2270889,41781,1,HR,1,100,19
1678142084.835413,2272223,41996,1,HR,1,100,22
1678142088.008425,2275396,42519,1,HR,1,100,21
1678142089.901432,2277289,42836,1,HR,1,100,23
1678142091.061436,2278449,43026,1,HR,1,100,26
1678142094.554450,2281942,43594,1,HR,1,100,25
1678142097.687461,2285075,44099,1,HR,1,100,24
1678142099.780469,2287168,44433,1,HR,1,100,25
1678142104.446487,2291834,45188,1,HR,1,100,23
1678142109.792507,2297180,46058,1,HR,1,100,22
1678142111.032512,2298420,46248,1,HR,1,100,25
1678142120.924549,2308312,47826,1,HR,1,100,23
1678142124.177561,2311565,48360,1,HR,1,100,22
1678142127.564574,2314952,48913,1,HR,1,100,22
1678142130.897587,2318285,49462,1,HR,1,100,21
1678142136.323607,2323711,50324,1,HR,1,100,20
1678142137.723612,2325111,50557,1,HR,1,100,23
1678142144.442638,2331830,51659,1,HR,1,100,21
1678142151.108663,2338496,52744,1,HR,1,100,20
1678142156.654684,2344042,53651,1,HR,1,100,19
1678142161.240701,2348628,54405,1,HR,1,100,18
1678142164.613714,2352001,54960,1,HR,1,100,18
1678142168.040727,2355428,55514,1,HR,1,100,18
1678142171.253739,2358641,56050,1,HR,1,100,18
1678142173.426747,2360814,56389,1,HR,1,100,19
1678142176.759759,2364147,56938,1,HR,1,100,19
1678142178.199765,2365587,57179,1,HR,1,100,22
1678142180.212773,2367600,57498,1,HR,1,100,23
1678142183.505785,2370893,58035,1,HR,1,100,22
1678142184.878790,2372266,58268,1,HR,1,100,25
1678142186.731797,2374119,58568,1,HR,1,100,26
1678142188.131802,2375519,58792,1,HR,1,100,28
1678142190.104810,2377492,59128,1,HR,1,100,28
1678142201.596853,2388984,60999,1,HR,1,100,25
1678142204.969866,2392357,61538,1,HR,1,100,24
1678142208.236878,2395624,62077,1,HR,1,100,24
1678142213.528898,2400916,62946,1,HR,1,100,22
1678142215.062904,2402450,63194,1,HR,1,100,24
1678142216.875911,2404263,63497,1,HR,1,100,25
1678142218.395916,2405783,63739,1,HR,1,100,27
1678142221.701929,2409089,64287,1,HR,1,100,26
1678142224.994941,2412382,64823,1,HR,1,100,25
1678142228.367954,2415755,65377,1,HR,1,100,24
1678142231.780967,2419168,389,1,HR,1,100,23
1678142235.126980,2422514,948,1,HR,1,100,23
1678142241.673004,2429060,2016,1,HR,1,100,21
1678142245.206018,2432593,2589,1,HR,1,100,21
1678142250.352037,2437739,3444,1,HR,1,100,20
1678142265.311094,2452698,5884,1,HR,1,100,18
1678142268.564106,2455951,6416,1,HR,1,100,18
1678142273.910126,2461297,7291,1,HR,1,100,17
1678142282.149157,2469536,8630,1,HR,1,100,16
1678142285.642170,2473029,9200,1,HR,1,100,16
1678142288.989183,2476376,9749,1,HR,1,100,16
1678142292.481196,2479868,10340,1,HR,1,100,16
1678142295.775208,2483162,10860,1,HR,1,100,17
1678142299.107221,2486494,11411,1,HR,1,100,17
1678142302.534234,2489921,11968,1,HR,1,100,17
1678142305.787246,2493174,12507,1,HR,1,100,17
1678142312.453271,2499840,13581,1,HR,1,100,16
1678142315.839284,2503226,14137,1,HR,1,100,16
1678142319.332297,2506719,14718,1,HR,1,100,16
1678142321.745306,2509132,15110,1,HR,1,100,17
1678142324.478317,2511865,15560,1,HR,1,100,18
1678142325.798322,2513185,15782,1,HR,1,100,21
1678142331.224342,2518611,16653,1,HR,1,100,20
1678142334.437354,2521824,17184,1,HR,1,100,20
1678142335.731359,2523118,17400,1,HR,1,100,23
1678142339.103372,2526490,17959,1,HR,1,100,22
1678142340.997379,2528384,18252,1,HR,1,100,24
1678142342.690385,2530077,18535,1,HR,1,100,25
1678142344.370392,2531757,18804,1,HR,1,100,26
1678142352.609423,2539996,20160,1,HR,1,100,24
1678142355.982435,2543369,20709,1,HR,1,100,23
1678142364.674468,2552061,22132,1,HR,1,100,21
1678142369.700487,2557087,22950,1,HR,1,100,20
1678142371.460494,2558847,23235,1,HR,1,100,22
1678142372.793499,2560180,23454,1,HR,1,100,25
1678142381.553532,2568940,24877,1,HR,1,100,23
1678142398.311595,2585698,27610,1,HR,1,100,20
1678142403.057613,2590444,28397,1,HR,1,100,19
1678142405.030620,2592417,28717,1,HR,1,100,21
1678142406.550626,2593937,28967,1,HR,1,100,23
1678142409.883639,2597270,29504,1,HR,1,100,22
1678142411.656646,2599043,29790,1,HR,1,100,24
1678142413.229651,2600616,30046,1,HR,1,100,26
1678142415.069658,2602456,30344,1,HR,1,100,26
1678142419.735676,2607122,31100,1,HR,1,100,25
1678142421.909684,2609296,31451,1,HR,1,100,25
1678142433.561728,2620948,33301,1,HR,1,100,23
1678142436.854740,2624241,33831,1,HR,1,100,22
1678142443.613766,2631000,34940,1,HR,1,100,21
1678142445.346772,2632733,35230,1,HR,1,100,22
1678142446.586777,2633973,35430,1,HR,1,100,25
1678142450.572792,2637959,36070,1,HR,1,100,24
1678142452.212798,2639599,36339,1,HR,1,100,26
1678142455.425811,2642812,36873,1,HR,1,100,25
1678142456.678815,2644065,37072,1,HR,1,100,28
1678142463.424841,2650811,38176,1,HR,1,100,25
1678142466.571852,2653958,38699,1,HR,1,100,25
1678142470.064866,2657451,39274,1,HR,1,100,24
1678142473.597879,2660984,39839,1,HR,1,100,23
1678142475.370886,2662757,40125,1,HR,1,100,24
1678142478.823899,2666210,40692,1,HR,1,100,24
1678142480.396905,2667783,40953,1,HR,1,100,25
1678142482.196912,2669583,41239,1,HR,1,100,26
1678142483.729917,2671116,41488,1,HR,1,100,28
1678142489.115937,2676502,42379,1,HR,1,100,26
1678142494.181957,2681568,43212,1,HR,1,100,24
1678142497.674970,2685061,43779,1,HR,1,100,23
1678142500.927982,2688314,44299,1,HR,1,100,23
1678142507.648007,2695034,45401,1,HR,1,100,21
1678142511.061020,2698447,45953,1,HR,1,100,21
1678142517.940046,2705326,47062,1,HR,1,100,19
1678142519.860054,2707246,47379,1,HR,1,100,21
1678142521.433059,2708819,47619,1,HR,1,100,23
1678142523.206066,2710592,47920,1,HR,1,100,24
1678142524.726072,2712112,48151,1,HR,1,100,26
1678142526.659079,2714045,48460,1,HR,1,100,27
1678142528.179085,2715565,48677,1,HR,1,100,28
1678142530.032092,2717418,48982,1,HR,1,100,29
1678142531.765098,2719151,49252,1,HR,1,100,29
1678142533.485105,2720871,49536,1,HR,1,100,30
1678142536.751117,2724137,50074,1,HR,1,100,29
1678142540.204130,2727590,50642,1,HR,1,100,27
1678142543.538143,2730924,51192,1,HR,1,100,26
1678142555.043186,2742429,53066,1,HR,1,100,24
1678142568.508237,2755894,55276,1,HR,1,100,21
1678142578.507275,2765893,56903,1,HR,1,100,20
1678142582.213289,2769599,57518,1,HR,1,100,19
1678142583.893295,2771279,57783,1,HR,1,100,21
1678142585.266300,2772652,58018,1,HR,1,100,24
1678142595.479339,2782865,59679,1,HR,1,100,22
1678142598.532350,2785918,60196,1,HR,1,100,22
1678142600.825359,2788211,60562,1,HR,1,100,22
1678142605.678377,2793064,61360,1,HR,1,100,21
1678142607.531384,2794917,61663,1,HR,1,100,22
1678142608.984390,2796370,61910,1,HR,1,100,25
1678142610.984397,2798370,62228,1,HR,1,100,25
1678142615.610415,2802996,62993,1,HR,1,100,24
1678142618.943427,2806329,63543,1,HR,1,100,23
1678142620.876435,2808262,63861,1,HR,1,100,24
1678142622.409440,2809795,64111,1,HR,1,100,26
1678142625.582452,2812968,64628,1,HR,1,100,25
1678142629.035465,2816421,65193,1,HR,1,100,24
1678142632.528478,2819914,240,1,HR,1,100,23
1678142634.422486,2821808,541,1,HR,1,100,24
1678142635.875491,2823261,792,1,HR,1,100,26
1678142641.141511,2828527,1658,1,HR,1,100,25
1678142642.581516,2829967,1891,1,HR,1,100,27
1678142645.954529,2833340,2439,1,HR,1,100,26
1678142649.220541,2836606,2973,1,HR,1,100,25
1678142651.220549,2838606,3307,1,HR,1,100,25
1678142652.553554,2839939,3524,1,HR,1,100,28
1678142657.779574,2845165,4390,1,HR,1,100,26
1678142665.658603,2853044,5668,1,HR,1,100,24
1678142669.231617,2856617,6268,1,HR,1,100,23
1678142671.125624,2858511,6571,1,HR,1,100,24
1678142672.604630,2859990,6819,1,HR,1,100,26
1678142674.538637,2861924,7136,1,HR,1,100,27
1678142686.110681,2873496,9030,1,HR,1,100,24
1678142692.909706,2880295,10142,1,HR,1,100,22
1678142696.322719,2883708,10709,1,HR,1,100,22
1678142699.775732,2887161,11275,1,HR,1,100,21
1678142703.161745,2890547,11825,1,HR,1,100,21
1678142709.947770,2897333,12935,1,HR,1,100,19
1678142713.320783,2900706,13485,1,HR,1,100,19
1678142716.587795,2903973,14034,1,HR,1,100,19
1678142723.413821,2910799,15152,1,HR,1,100,18
1678142732.132854,2919518,16583,1,HR,1,100,17
1678142735.318866,2922704,17100,1,HR,1,100,17
1678142738.651879,2926037,17650,1,HR,1,100,17
1678142756.689947,2944075,20619,1,HR,1,100,15
1678142760.116960,2947502,21175,1,HR,1,100,16
1678142763.649973,2951035,21756,1,HR,1,100,16
1678142765.662981,2953048,22090,1,HR,1,100,18
1678142769.035993,2956421,22639,1,HR,1,100,18
1678142772.409006,2959794,23209,1,HR,1,100,18
1678142775.755019,2963140,23757,1,HR,1,100,18
1678142776.475021,2963860,23877,1,HR,1,100,25
1678142779.168031,2966553,24310,1,HR,1,100,25
1678142780.528037,2967913,24543,1,HR,1,100,27
1678142789.047069,2976432,25941,1,HR,1,100,25
1678142797.246100,2984631,27271,1,HR,1,100,23
1678142800.393111,2987778,27791,1,HR,1,100,22
1678142803.926125,2991311,28378,1,HR,1,100,22
1678142807.259137,2994644,28928,1,HR,1,100,21
1678142810.712151,2998097,29493,1,HR,1,100,21
1678142812.525157,2999910,29794,1,HR,1,100,22
1678142813.978163,3001363,30027,1,HR,1,100,25
1678142817.231175,3004616,30578,1,HR,1,100,24
1678142820.684188,3008069,31149,1,HR,1,100,23
1678142822.617195,3010002,31450,1,HR,1,100,24
1678142824.097201,3011482,31705,1,HR,1,100,26
1678142827.603214,3014988,32272,1,HR,1,100,25
1678142829.483221,3016868,32571,1,HR,1,100,26
1678142830.936227,3018321,32822,1,HR,1,100,28
1678142832.869234,3020254,33138,1,HR,1,100,28
1678142834.229239,3021614,33360,1,HR,1,100,30
1678142837.322251,3024707,33860,1,HR,1,100,29
1678142844.162277,3031547,34969,1,HR,1,100,26
1678142849.468297,3036853,35835,1,HR,1,100,25
1678142850.748302,3038133,36055,1,HR,1,100,27
1678142854.241315,3041626,36624,1,HR,1,100,26
1678142857.347326,3044732,37145,1,HR,1,100,25
1678142860.880340,3048265,37717,1,HR,1,100,24
1678142866.106359,3053491,38589,1,HR,1,100,23
1678142870.972378,3058357,39395,1,HR,1,100,22
1678142874.185390,3061570,39931,1,HR,1,100,21
1678142877.518402,3064903,40471,1,HR,1,100,21
1678142880.771415,3068156,41029,1,HR,1,100,21
1678142884.024427,3071409,41571,1,HR,1,100,20
1678142889.370447,3076755,42438,1,HR,1,100,19
1678142892.583459,3079968,42976,1,HR,1,100,19
1678142902.356496,3089741,44577,1,HR,1,100,18
1678142903.769501,3091154,44815,1,HR,1,100,21
1678142912.208533,3099593,46208,1,HR,1,100,19
1678142915.461545,3102846,46756,1,HR,1,100,19
1678142919.954562,3107339,47487,1,HR,1,100,18
1678142935.073620,3122458,49970,1,HR,1,100,17
1678142936.352624,3123737,50190,1,HR,1,100,20
1678142942.992649,3130377,51222,1,HR,1,100,19
1678142946.445662,3133830,51796,1,HR,1,100,19
1678142949.698675,3137083,52329,1,HR,1,100,19
1678142952.991687,3140376,52884,1,HR,1,100,19
1678142956.177699,3143562,53399,1,HR,1,100,19
1678142958.297707,3145682,53756,1,HR,1,100,20
1678142959.790713,3147175,54008,1,HR,1,100,22
1678142966.496738,3153881,55115,1,HR,1,100,21
1678142968.229744,3155614,55408,1,HR,1,100,22
1678142969.802751,3157187,55659,1,HR,1,100,24
1678142973.055763,3160440,56198,1,HR,1,100,24
1678142976.308775,3163693,56753,1,HR,1,100,23
1678142978.082782,3165467,57043,1,HR,1,100,24
1678142979.601787,3166986,57301,1,HR,1,100,26
1678142982.774799,3170159,57818,1,HR,1,100,25
1678142985.947811,3173332,58350,1,HR,1,100,25
1678142987.921819,3175306,58671,1,HR,1,100,25
1678142991.094831,3178479,59196,1,HR,1,100,24
1678142994.480844,3181865,59763,1,HR,1,100,24
1678142997.853856,3185238,60316,1,HR,1,100,23
1678142999.053861,3186438,60518,1,HR,1,100,26
1678143005.452885,3192837,61574,1,HR,1,100,24
1678143009.105899,3196490,62183,1,HR,1,100,23
1678143012.438911,3199823,62734,1,HR,1,100,23
1678143017.664931,3205049,63586,1,HR,1,100,21
1678143019.077936,3206462,63822,1,HR,1,100,24
1678143020.837943,3208222,64122,1,HR,1,100,25
1678143025.343960,3212728,64865,1,HR,1,100,24
1678143032.010985,3219395,439,1,HR,1,100,22
1678143035.142997,3222527,964,1,HR,1,100,22
1678143038.770010,3226154,1551,1,HR,1,100,21
1678143041.983023,3229367,2083,1,HR,1,100,21
1678143045.396036,3232780,2658,1,HR,1,100,20
1678143047.409043,3234793,2994,1,HR,1,100,22
1678143048.942049,3236326,3245,1,HR,1,100,24
1678143052.035061,3239419,3753,1,HR,1,100,23
1678143055.448073,3242832,4327,1,HR,1,100,23
1678143060.834094,3248218,5214,1,HR,1,100,21
1678143062.314099,3249698,5455,1,HR,1,100,23
1678143064.207107,3251591,5772,1,HR,1,100,24
1678143065.620112,3253004,6005,1,HR,1,100,27
1678143067.500119,3254884,6325,1,HR,1,100,27
1678143068.953125,3256337,6562,1,HR,1,100,29
1678143077.513157,3264897,7968,1,HR,1,100,26
1678143078.793162,3266177,8184,1,HR,1,100,29
1678143082.259175,3269643,8757,1,HR,1,100,27
1678143085.712188,3273096,9324,1,HR,1,100,26
1678143089.085200,3276469,9881,1,HR,1,100,25
1678143092.378213,3279762,10430,1,HR,1,100,24
1678143094.311220,3281695,10749,1,HR,1,100,25
1678143097.524232,3284908,11291,1,HR,1,100,24
1678143098.897237,3286281,11511,1,HR,1,100,27
1678143100.870245,3288254,11833,1,HR,1,100,27
1678143102.270250,3289654,12068,1,HR,1,100,29
1678143105.603263,3292987,12622,1,HR,1,100,28
